2023/08/07 05:46:14 [error] 65609#0: *13573 [lua] share_dict.lua:85:  counter: 580, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:53:29 [alert] 67490#0: worker process 89755 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89757 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89759 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89760 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89763 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89765 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89766 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89769 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89770 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89773 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89775 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89777 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89778 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89781 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89783 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89784 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89786 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89787 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89789 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89793 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89794 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89797 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89799 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89800 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89803 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89804 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89807 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89808 exited on signal 11
2023/08/07 05:53:29 [alert] 67490#0: worker process 89810 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89811 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89814 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89815 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89816 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89820 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89821 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89824 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89826 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89828 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89829 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89832 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89834 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89835 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89838 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89840 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89842 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89843 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89846 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89847 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89850 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89851 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89854 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89855 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89857 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89858 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89861 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89863 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89866 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89868 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89870 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89872 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89873 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89876 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89877 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89880 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89881 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89882 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89886 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89888 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89890 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89891 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89893 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89896 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89897 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89900 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89902 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89904 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89906 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89908 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89910 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89912 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89913 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89916 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89918 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89919 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89922 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89924 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89925 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89927 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89929 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89932 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89933 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89936 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89937 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89940 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89941 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89942 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89944 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89947 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89950 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89952 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89953 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89956 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89957 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89960 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89961 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89964 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89965 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89968 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89970 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89971 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89973 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89976 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89978 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89980 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89982 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89984 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89985 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89986 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89990 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89991 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89993 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89996 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89997 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 89999 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 90001 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 90003 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 90004 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 90007 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 90010 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 90012 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 90013 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 90016 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 90018 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 90020 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 90021 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 90024 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 90025 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 90028 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 90029 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 90032 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 90033 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 90034 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 90038 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 90040 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 90041 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 90044 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 90046 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 90048 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 90049 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 90051 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 90054 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 90055 exited on signal 11
2023/08/07 05:53:29 [alert] 67490#0: worker process 90057 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 90059 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 90061 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 90063 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 90064 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 90066 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 90068 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 90071 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 90073 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 90075 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 90077 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 90079 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 90080 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 90083 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 90084 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 90087 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 90089 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 90090 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 90093 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 90094 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 90097 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 90099 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 90100 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 90103 exited on signal 11 (core dumped)
2023/08/07 05:53:29 [alert] 67490#0: worker process 90104 exited on signal 11 (core dumped)
